fromId,toId
16908562,38048560
158419434,206923844
7079062,18119683
93714983,86070159
24004172,141508391
274153775,226629405
15165493,17384099
7738402,15396961
35664799,17909306
16186743,20436059
19040580,18928924
153643574,32327501
86247424,15766521
15641791,19508719
103598216,86221475
36629388,24004172
108669535,19546942
109635031,26871300
15473958,41441873
111164068,28482819
123371682,206923844
49997792,26143624
439788025,8088112
406628822,270449528
978241,19508719
41147062,14944532
24486637,14654965
27118077,24117694
15292252,15473958
28184452,39832918
27118077,13967652
105895378,27855118
30207757,16098603
14936377,19802879
20471349,234526497
52866725,978241
22462180,8088112
31525143,15539347
38920015,393170964
18021714,24004172
461410856,19493072
8004732,71606873
16895140,236025357
65707359,28123862
27118077,72245548
13176312,127958577
152137231,19802879
646533,12534
12555,12491
23828851,14075928
29962952,10441
14091091,153784150
282843710,24049604
21548362,259641511
20935355,16098603
23820989,139162440
31525143,19838339
100649666,16464746
221636679,115313263
108811740,14091091
72818790,8088112
14763,783214
25254052,16303106
131601987,7702232
74265849,19530134
24742040,14983833
22677790,14075928
18556103,90046723
311214131,121063287
25787929,23954547
250303199,209506790
3359851,148497957
813286,14666401
116952434,261001122
44134466,76786777
100581193,88323281
34986425,19508719
18996905,43003845
123565032,19164725
16003580,14075928
781674,49492585
24190981,15933910
15165502,30258963
22168987,16237246
17909306,14575107
43003845,40981798
339943969,15070932
40981798,123371682
37878753,42316573
31477674,24004172
245394117,294198566
27022632,14824849
1065921,24641194
144040563,15913
14589257,20273398
47968639,245424983
222261763,172883064
3359851,45416789
46533328,27118077
126444583,111164068
49629418,14471778
111164068,126444583
40981798,43003845
206923844,27633075
131333738,20075644
177691409,44788330
17567533,31443503
3359851,63787760
273101322,59785628
15165502,15165493
15461733,161760542
311214131,59785628
20880546,155976326
261001122,65913144
28465635,100318079
309325161,211614808
91409081,43166813
15165493,33998183
22784458,209506790
259641511,20737911
18888026,26785513
33998183,16580226
35746423,11072822
13600352,15396961
34428380,117674417
100581193,461410856
31067157,20747741
18581803,307642294
172161833,294198566
7565302,16464746
83417972,34428380
15933910,57249277
307642294,213032194
200214366,22462180
16098603,18069427
14200408,86247424
54037230,35732628
153226312,258140947
38214426,226014818
14666401,16464746
14689101,145753059
188046098,13176312
21436960,161760542
151338729,56860418
214328887,257236842
100649666,167939376
121063287,40885168
27633075,133055665
61475880,84421229
271139098,13626882
161760542,28123862
15874998,29047058
37564255,44873497
15165493,50115087
49492585,17062358
5870022,30258963
15112961,155976326
104209445,24004172
33538829,109445327
46678012,29247964
211303345,104201057
6117622,112503972
248883350,225444667
3359851,20935355
258203336,115313263
82661220,63307960
37986651,49997792
150384918,44235766
463952369,206923844
17759701,18021714
131333738,71606873
16876667,4620451
117674417,22462180
44235766,34739121
61133,22253
18776017,28149277
237420957,141021153
288485704,8088112
19242665,90046723
15060582,22872643
72818790,172883064
307206030,307642294
17632072,209169572
12121162,29514951
220368467,280935165
5870022,13176312
72482827,29047058
17092592,18581803
174958347,1183041
19358562,225444667
14217740,6374602
15874998,52866725
22679419,15234657
121825928,25569713
12534,30863
31067157,8067082
42900952,16237246
3096071,14589257
121174595,30678185
43662236,15913
14642816,15594313
63307960,18927441
370958925,15070224
73975665,31443503
52758395,43166813
119228619,26281970
263458488,108558650
2426,19279990
112939321,83943787
16098603,20904455
18776017,93905958
9917552,19923638
16800811,133875756
14416109,123565032
37878753,334462090
15782318,25254052
39839316,37046756
25473689,43170475
16245822,33998183
274153775,153226312
226014818,46423291
16112634,64285972
44134466,50115087
100318079,288485704
97319539,25787929
87764480,22784458
19064433,52902163
88807478,15712979
365110774,20737911
8004732,36993162
43933017,84421229
24476165,4197051
83943787,149538028
3359851,16464746
155976326,24942585
25565646,30258963
20880546,9275742
141021153,167939376
56814021,20177423
15335662,101569095
24081780,16098603
15667666,14502775
100318079,117674417
18069427,1065921
8001572,48485771
14517343,35926608
69592091,160237722
211303345,14199378
22841103,18742444
153784150,15519544
204140367,259842341
5442012,18742444
8004732,43933017
7860742,1065921
257236842,34428380
276308596,221036078
59507002,36750478
18746273,91409081
36993162,17224642
226179592,276905731
8752622,15396961
7860742,7377812
94414805,45134201
15130614,41441873
100649666,34068984
279787626,31414569
10671602,16464746
15154217,26280712
54037230,20273398
34428380,17868918
279787626,43003845
11072822,10441
314316607,280935165
76786777,86336234
16028750,20437704
60968363,14471778
245394117,262775327
108811740,50115087
59238436,16405372
317658862,28539301
146729999,222640532
276308596,83943787
16710946,1268821
29472803,133067266
25993,10877
84043660,24942585
15473958,65647594
72245548,25569713
14269220,62581962
14983833,5442012
14888584,9413072
93905958,15134782
25565646,28184452
10545,949521
17564647,238308325
5442012,245394117
28635233,21279256
28824426,49997792
109635031,38712496
222640532,15857157
61475880,36993162
29725730,15594313
60620992,93714983
42900952,338458786
26853548,50115087
16029857,119897041
86247424,105485632
18646280,13176312
131601987,34068984
69029861,12121162
14498387,52330027
9451052,11928542
25993,4833
15102849,86070159
29755836,117198054
9232572,20550976
18928924,56151063
15576928,19508719
50115087,15519544
19802879,18194898
14190551,18142375
15165493,18746273
130897520,21158690
14536491,18655633
60273,12534
17759701,18655633
18927441,15222083
15431856,14647570
7429892,53175445
9275742,43170475
96513226,34068984
263458488,52902163
16453996,104209445
144040563,15913
362626342,16464746
22784458,18742444
62050341,352226153
146729999,14180231
389351403,28539301
133875756,36750478
11072822,104548229
21401466,14934818
17480797,23272358
82661220,16263407
21436960,85891683
40981798,34428380
5380672,149292003
16464746,18776017
12491,10877
5442012,131601987
229425177,17868918
174904516,16619881
1117341,1116721
88807478,18776017
126042901,18666844
9463382,36253
14112756,12491
48358776,9917552
22126231,19508719
22035674,19363528
38920015,128496483
134940306,259842341
19637934,22027186
27118077,26444473
161760542,41441873
26871300,24272129
9103242,18928924
214761161,19838339
29514951,111164068
11180212,13176312
286639617,19040580
121825928,25793504
11348282,211303345
26853548,42869411
10260682,21436558
59804598,13434622
183786731,3245291
19838339,15464883
24476165,18999841
338305835,146035223
4197051,54178513
21279256,13018112
15473958,11348282
276577539,430268163
270449528,276577539
18927441,16098603
5442012,48485771
23272358,20050047
172883064,222261763
134234059,245424983
63307960,19838339
19617190,15641791
15234657,121258930
15653423,15112961
19242665,19508719
108558650,273120131
18581803,93905958
5442012,7565302
58462957,16929349
11180212,28184452
334462090,417771496
25339125,37561615
19617190,40381496
27022632,115485051
42869411,13176312
19049747,7377812
25339125,13967652
257236842,270449528
20397258,14498387
259641511,339527983
15520280,61598133
106118793,21910500
417771496,34886889
21075893,211614808
279787626,270449528
97319539,7702232
24585498,64488804
45134201,25376226
14091091,15102849
146155608,24742040
6480652,139162440
17384099,159588456
27119147,20942815
16580226,28123862
38712496,14059392
112939321,248883350
254839786,200559228
11222,8501792
87764480,14589257
189898898,283306479
13018112,37046756
14471778,15447248
15094659,116324294
14689101,32338244
109635031,14200408
5380672,271139098
28471924,34270080
339527983,282843710
15165502,85891683
23806129,14059392
15447248,31296704
67818595,211614808
27118077,185699666
15160273,20075644
121537720,37564255
14038862,18655633
187744415,93905958
35415477,37564255
155976326,15913
21659808,14059392
198876913,45509346
20942815,16096907
325106566,160008685
18556103,6210882
7860742,14471778
16567106,7860742
306472866,62050341
18194898,11348282
22679419,9275742
31308620,24486637
24272129,22872643
13176312,152137231
14747507,40381496
21724128,13434622
394263193,100581193
378450578,90618895
307458983,31331740
13967652,22784458
25598800,31308620
16876667,19802879
18776017,18742444
220368467,274153775
89487030,36629388
226629405,27633075
15172810,30313925
7565302,48370736
393170964,259641511
5870022,21436960
59414975,8001572
195475105,439788025
7860742,84421229
99885625,370952365
16098603,22784458
21683202,29123186
12534,1305941
41172837,7194892
20065440,15172810
11348282,15473958
394263193,69592091
289365039,68935638
48939443,115313263
14693823,15473958
7079062,14464369
83943787,430268163
62579071,36982940
124528830,279787626
20060293,14693823
14589257,16038438
17771860,17909306
430268163,117674417
128302994,25793504
200214366,258140947
281159810,245394117
74523,646533
16677622,17384099
19802879,28184452
15519544,34743251
309822643,146350964
39832918,17384099
14249767,19040580
8170292,128216887
48370736,21158690
45673,22253
96513226,15993650
15162193,1879831
276905731,69029861
39832918,15165493
153784150,91409081
225444667,22462180
24049604,90618895
69592091,151338729
24049604,28755851
73113327,149292003
41338503,38190358
25569713,72245548
15576928,978241
27633075,117674417
18023140,17480797
23984889,21625141
89487030,108857204
15993650,128522006
25964256,27118077
338458786,174904516
62579071,135006149
123371682,131613362
206923844,157829215
16363491,86336234
17480797,28824426
16674726,36629388
60608455,84043660
57490887,259842341
14741804,16237246
20747847,351671009
21683202,9917552
16464746,3359851
18746273,28123862
21436558,29962952
7377812,8004732
14180231,22705686
25473689,15853668
29247964,90720074
263458488,182925539
991221,678953
146729999,24742040
222640532,16464746
78832728,38712496
325106566,27855118
14179822,38712496
23140494,84043660
16453996,52330027
82661220,31525143
41172837,22841103
34783473,38395010
16098603,14464369
8501792,33423
3359851,29514951
41147062,18194898
190957611,18928924
18581803,191548936
43933017,14922225
18069427,104209445
108811740,85891683
24004172,18069427
257236842,83943787
15162193,21279256
10228272,813286
316994994,19644592
17732153,22461427
11348282,93714983
123565032,134234059
248883350,8088112
34373923,9917552
26582656,6480652
276905731,177691409
52330027,42361118
223581250,15993650
14179545,7377812
26871300,16303106
20397258,31477674
21683202,19923638
15519544,44134466
19653925,14936377
12437282,12611642
20079982,19982092
45416789,16098603
66905823,100369246
31308620,185699666
13490452,16356344
15461733,11180212
93905958,35722372
64285972,29514951
131411085,356606395
339943969,172161833
153474021,14791162
19358562,100318079
47161442,16453996
52330027,71606873
20060293,14693823
14506253,17732153
15766521,19508719
242451319,25421732
200559228,158419434
236840136,19064433
7123452,13176312
21208444,98942778
41172837,18776017
87764480,22705686
187773078,18996905
358775055,19358562
21678052,309366491
94325602,40381496
16252002,14589257
153784150,30258963
15519544,4620451
108928516,21678052
282843710,365110774
17093617,108811740
9451052,15913
25787929,93329426
16098603,16674726
282843710,143363196
66629039,93329426
7092102,29247964
60968363,16098603
90720074,19195914
153226312,195475105
18174913,30258963
21770611,11180212
157829215,149538028
17092592,25952851
16580226,161760542
12437282,85891683
7079062,212018296
15102849,14936377
17853760,14506253
158419434,187773078
15165493,41441873
41147062,18194898
98942778,29123186
56814021,14791162
62579071,108857204
149292003,15464883
307642294,14180231
82963512,16405372
20273398,85561166
28037700,1183041
18021714,5995932
22677790,19637934
21436960,86070159
11348282,20060293
214328887,123371682
103598216,206923844
14471778,17224642
22784458,34068984
41894068,19546942
26143624,17093617
294198566,16112634
18776017,1134701
24129206,133067266
15375238,73019162
15162193,29247964
139162440,23027237
339943969,362626342
29472803,52758395
15473958,11180212
20747847,130897520
85658777,109445327
121537720,59110488
109702885,41338503
16263407,271139098
68503464,143950772
15172810,39524364
105895378,59414975
61133,74523
44826769,263458488
60968363,43933017
157829215,124528830
78941245,23272358
86336234,108811740
84043660,144040563
281929850,273101322
76786777,70694567
15165502,82453323
363426409,20747741
309325161,238308325
20935355,31477674
271139098,15666380
52330027,18069427
31525143,83665015
19802879,52758395
11180212,20060293
258203336,17564647
94918917,105643923
157829215,83417972
211303345,8295072
204140367,153226312
8470732,71606873
14180231,23215572
20560246,259641511
153226312,121533789
209506790,16464746
